"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 21 11:36:12 GMT 2022","Mon Feb 21 11:36:13 GMT 2022","1307","integration.tests.economy","test_economics","TestEconomics","","","test_account_creation","Verify account creation spend SOL"
"broken","Mon Feb 21 11:38:25 GMT 2022","Mon Feb 21 11:38:27 GMT 2022","2353","integration.tests.economy","test_economics","TestEconomics","","","test_cost_resize_account","Verify how much cost account resize"
"broken","Mon Feb 21 11:36:17 GMT 2022","Mon Feb 21 11:36:18 GMT 2022","1633","integration.tests.economy","test_economics","TestEconomics","","","test_send_when_not_enough_for_gas",""
"skipped","Mon Feb 21 11:36:18 GMT 2022","Mon Feb 21 11:36:18 GMT 2022","0","integration.tests.economy","test_economics","TestEconomics","","","test_spl_transaction",""
"broken","Mon Feb 21 11:36:18 GMT 2022","Mon Feb 21 11:36:21 GMT 2022","2576","integration.tests.economy","test_economics","TestEconomics","","","test_erc20_contract","Verify ERC20 token send"
"broken","Mon Feb 21 11:36:13 GMT 2022","Mon Feb 21 11:36:15 GMT 2022","1910","integration.tests.economy","test_economics","TestEconomics","","","test_send_neon_to_unexist_account","Verify how many cost neon send to new user"
"broken","Mon Feb 21 11:36:21 GMT 2022","Mon Feb 21 11:36:24 GMT 2022","2575","integration.tests.economy","test_economics","TestEconomics","","","test_tx_lower_100_instruction","Verify we are bill minimum for 100 instruction"
"broken","Mon Feb 21 11:36:24 GMT 2022","Mon Feb 21 11:38:25 GMT 2022","121345","integration.tests.economy","test_economics","TestEconomics","","","test_contract_get_is_free","Verify that get contract calls is free"
"passed","Mon Feb 21 11:38:27 GMT 2022","Mon Feb 21 11:38:30 GMT 2022","2456","integration.tests.economy","test_economics","TestEconomics","","","test_failed_tx_when_less_gas","Don't get money from user if tx failed"
"broken","Mon Feb 21 11:36:15 GMT 2022","Mon Feb 21 11:36:17 GMT 2022","1467","integration.tests.economy","test_economics","TestEconomics","","","test_send_neon_to_exist_account","Verify how many cost neon send to use who was already initialized"
